,time,Vehicles,ID
36951,16,15,20160919163
36952,17,19,20160919173
36953,18,14,20160919183
36954,19,14,20160919193
36955,20,19,20160919203
36956,21,19,20160919213
36957,22,16,20160919223
36958,23,14,20160919233
36959,0,15,20160920003
36960,1,7,20160920013
36961,2,10,20160920023
36962,3,10,20160920033
36963,4,8,20160920043
36964,5,6,20160920053
36965,6,8,20160920063
36966,7,6,20160920073
36967,8,12,20160920083
36968,9,11,20160920093
36969,10,17,20160920103
36970,11,16,20160920113
36971,12,23,20160920123
36972,13,19,20160920133
36973,14,18,20160920143
36974,15,21,20160920153
36975,16,18,20160920163
36976,17,14,20160920173
36977,18,15,20160920183
36978,19,15,20160920193
36979,20,21,20160920203
36980,21,19,20160920213
36981,22,18,20160920223
36982,23,15,20160920233
36983,0,10,20160921003
36984,1,9,20160921013
36985,2,11,20160921023
36986,3,4,20160921033
36987,4,7,20160921043
36988,5,7,20160921053
36989,6,6,20160921063
36990,7,8,20160921073
36991,8,10,20160921083
36992,9,13,20160921093
36993,10,12,20160921103
36994,11,17,20160921113
36995,12,19,20160921123
36996,13,17,20160921133
36997,14,18,20160921143
36998,15,19,20160921153
36999,16,18,20160921163
37000,17,19,20160921173
37001,18,22,20160921183
37002,19,15,20160921193
37003,20,15,20160921203
37004,21,15,20160921213
37005,22,18,20160921223
37006,23,14,20160921233
37007,0,11,20160922003
37008,1,8,20160922013
37009,2,10,20160922023
37010,3,7,20160922033
37011,4,7,20160922043
37012,5,6,20160922053
37013,6,7,20160922063
37014,7,7,20160922073
37015,8,9,20160922083
37016,9,10,20160922093
37017,10,15,20160922103
37018,11,19,20160922113
37019,12,15,20160922123
37020,13,18,20160922133
37021,14,16,20160922143
37022,15,22,20160922153
37023,16,20,20160922163
37024,17,19,20160922173
37025,18,20,20160922183
37026,19,25,20160922193
37027,20,21,20160922203
37028,21,17,20160922213
37029,22,24,20160922223
37030,23,24,20160922233
37031,0,21,20160923003
37032,1,16,20160923013
37033,2,7,20160923023
37034,3,8,20160923033
37035,4,7,20160923043
37036,5,8,20160923053
37037,6,7,20160923063
37038,7,9,20160923073
37039,8,9,20160923083
37040,9,8,20160923093
37041,10,21,20160923103
37042,11,17,20160923113
37043,12,22,20160923123
37044,13,22,20160923133
37045,14,22,20160923143
37046,15,19,20160923153
37047,16,21,20160923163
37048,17,23,20160923173
37049,18,33,20160923183
37050,19,37,20160923193
37051,20,30,20160923203
37052,21,24,20160923213
37053,22,27,20160923223
37054,23,32,20160923233
37055,0,43,20160924003
37056,1,29,20160924013
37057,2,18,20160924023
37058,3,13,20160924033
37059,4,10,20160924043
37060,5,8,20160924053
37061,6,12,20160924063
37062,7,16,20160924073
37063,8,12,20160924083
37064,9,22,20160924093
37065,10,25,20160924103
37066,11,22,20160924113
37067,12,24,20160924123
37068,13,28,20160924133
37069,14,24,20160924143
37070,15,28,20160924153
37071,16,23,20160924163
37072,17,27,20160924173
37073,18,76,20160924183
37074,19,49,20160924193
37075,20,50,20160924203
37076,21,52,20160924213
37077,22,43,20160924223
37078,23,40,20160924233
37079,0,33,20160925003
37080,1,23,20160925013
37081,2,22,20160925023
37082,3,16,20160925033
37083,4,13,20160925043
37084,5,13,20160925053
37085,6,9,20160925063
37086,7,13,20160925073
37087,8,16,20160925083
37088,9,23,20160925093
37089,10,25,20160925103
37090,11,33,20160925113
37091,12,33,20160925123
37092,13,28,20160925133
37093,14,29,20160925143
37094,15,31,20160925153
37095,16,23,20160925163
37096,17,28,20160925173
37097,18,29,20160925183
37098,19,38,20160925193
37099,20,60,20160925203
37100,21,59,20160925213
37101,22,42,20160925223
37102,23,34,20160925233
37103,0,31,20160926003
37104,1,22,20160926013
37105,2,19,20160926023
37106,3,10,20160926033
37107,4,9,20160926043
37108,5,12,20160926053
37109,6,8,20160926063
37110,7,18,20160926073
37111,8,18,20160926083
37112,9,24,20160926093
37113,10,28,20160926103
37114,11,34,20160926113
37115,12,34,20160926123
37116,13,32,20160926133
37117,14,32,20160926143
37118,15,31,20160926153
37119,16,26,20160926163
37120,17,30,20160926173
37121,18,28,20160926183
37122,19,27,20160926193
37123,20,30,20160926203
37124,21,28,20160926213
37125,22,28,20160926223
37126,23,24,20160926233
37127,0,24,20160927003
37128,1,17,20160927013
37129,2,14,20160927023
37130,3,9,20160927033
37131,4,11,20160927043
37132,5,9,20160927053
37133,6,8,20160927063
37134,7,12,20160927073
37135,8,10,20160927083
37136,9,17,20160927093
37137,10,20,20160927103
37138,11,22,20160927113
37139,12,26,20160927123
37140,13,23,20160927133
37141,14,20,20160927143
37142,15,23,20160927153
37143,16,25,20160927163
37144,17,26,20160927173
37145,18,28,20160927183
37146,19,25,20160927193
37147,20,29,20160927203
37148,21,28,20160927213
37149,22,31,20160927223
37150,23,22,20160927233
37151,0,24,20160928003
37152,1,19,20160928013
37153,2,13,20160928023
37154,3,13,20160928033
37155,4,7,20160928043
37156,5,6,20160928053
37157,6,10,20160928063
37158,7,10,20160928073
37159,8,13,20160928083
37160,9,16,20160928093
37161,10,23,20160928103
37162,11,26,20160928113
37163,12,19,20160928123
37164,13,23,20160928133
37165,14,23,20160928143
37166,15,22,20160928153
37167,16,23,20160928163
37168,17,30,20160928173
37169,18,25,20160928183
37170,19,23,20160928193
37171,20,29,20160928203
37172,21,20,20160928213
37173,22,26,20160928223
37174,23,22,20160928233
37175,0,22,20160929003
37176,1,17,20160929013
37177,2,13,20160929023
37178,3,10,20160929033
37179,4,7,20160929043
37180,5,7,20160929053
37181,6,5,20160929063
37182,7,7,20160929073
37183,8,11,20160929083
37184,9,13,20160929093
37185,10,21,20160929103
37186,11,19,20160929113
37187,12,20,20160929123
37188,13,19,20160929133
37189,14,23,20160929143
37190,15,19,20160929153
37191,16,20,20160929163
37192,17,19,20160929173
37193,18,24,20160929183
37194,19,25,20160929193
37195,20,22,20160929203
37196,21,28,20160929213
37197,22,21,20160929223
37198,23,23,20160929233
37199,0,22,20160930003
37200,1,16,20160930013
37201,2,12,20160930023
37202,3,12,20160930033
37203,4,8,20160930043
37204,5,10,20160930053
37205,6,9,20160930063
37206,7,8,20160930073
37207,8,13,20160930083
37208,9,17,20160930093
37209,10,19,20160930103
37210,11,26,20160930113
37211,12,24,20160930123
37212,13,23,20160930133
37213,14,28,20160930143
37214,15,28,20160930153
37215,16,21,20160930163
37216,17,19,20160930173
37217,18,16,20160930183
37218,19,24,20160930193
37219,20,15,20160930203
37220,21,20,20160930213
37221,22,20,20160930223
37222,23,17,20160930233
37223,0,19,20161001003
37224,1,13,20161001013
37225,2,9,20161001023
37226,3,12,20161001033
37227,4,3,20161001043
37228,5,7,20161001053
37229,6,5,20161001063
37230,7,5,20161001073
37231,8,9,20161001083
37232,9,12,20161001093
37233,10,15,20161001103
37234,11,18,20161001113
37235,12,14,20161001123
37236,13,17,20161001133
37237,14,20,20161001143
37238,15,19,20161001153
37239,16,18,20161001163
37240,17,19,20161001173
37241,18,24,20161001183
37242,19,20,20161001193
37243,20,16,20161001203
37244,21,20,20161001213
37245,22,36,20161001223
37246,23,26,20161001233
37247,0,25,20161002003
37248,1,15,20161002013
37249,2,12,20161002023
37250,3,14,20161002033
37251,4,13,20161002043
37252,5,9,20161002053
37253,6,11,20161002063
37254,7,11,20161002073
37255,8,9,20161002083
37256,9,15,20161002093
37257,10,20,20161002103
37258,11,20,20161002113
37259,12,20,20161002123
37260,13,20,20161002133
37261,14,17,20161002143
37262,15,16,20161002153
37263,16,17,20161002163
37264,17,20,20161002173
37265,18,23,20161002183
37266,19,22,20161002193
37267,20,24,20161002203
37268,21,26,20161002213
37269,22,27,20161002223
37270,23,37,20161002233
37271,0,38,20161003003
37272,1,22,20161003013
37273,2,18,20161003023
37274,3,12,20161003033
37275,4,9,20161003043
37276,5,5,20161003053
37277,6,11,20161003063
37278,7,9,20161003073
37279,8,13,20161003083
37280,9,20,20161003093
37281,10,22,20161003103
37282,11,27,20161003113
37283,12,22,20161003123
37284,13,19,20161003133
37285,14,22,20161003143
37286,15,17,20161003153
37287,16,17,20161003163
37288,17,20,20161003173
37289,18,16,20161003183
37290,19,15,20161003193
37291,20,21,20161003203
37292,21,20,20161003213
37293,22,20,20161003223
37294,23,17,20161003233
37295,0,10,20161004003
37296,1,13,20161004013
37297,2,7,20161004023
37298,3,7,20161004033
37299,4,4,20161004043
37300,5,4,20161004053
37301,6,8,20161004063
37302,7,6,20161004073
37303,8,12,20161004083
37304,9,9,20161004093
37305,10,19,20161004103
37306,11,20,20161004113
37307,12,19,20161004123
37308,13,14,20161004133
37309,14,23,20161004143
37310,15,19,20161004153
37311,16,19,20161004163
37312,17,16,20161004173
37313,18,15,20161004183
37314,19,13,20161004193
37315,20,16,20161004203
37316,21,14,20161004213
37317,22,15,20161004223
37318,23,16,20161004233
37319,0,15,20161005003
37320,1,8,20161005013
37321,2,5,20161005023
37322,3,5,20161005033
37323,4,4,20161005043
37324,5,7,20161005053
37325,6,5,20161005063
37326,7,10,20161005073
37327,8,9,20161005083
37328,9,9,20161005093
37329,10,12,20161005103
37330,11,13,20161005113
37331,12,18,20161005123
37332,13,12,20161005133
37333,14,18,20161005143
37334,15,14,20161005153
37335,16,14,20161005163
37336,17,17,20161005173
37337,18,13,20161005183
37338,19,17,20161005193
37339,20,11,20161005203
37340,21,10,20161005213
37341,22,17,20161005223
37342,23,15,20161005233
37343,0,11,20161006003
37344,1,11,20161006013
37345,2,6,20161006023
37346,3,6,20161006033
37347,4,4,20161006043
37348,5,3,20161006053
37349,6,5,20161006063
37350,7,7,20161006073
37351,8,6,20161006083
37352,9,11,20161006093
37353,10,14,20161006103
37354,11,16,20161006113
37355,12,18,20161006123
37356,13,15,20161006133
37357,14,15,20161006143
37358,15,12,20161006153
37359,16,13,20161006163
37360,17,18,20161006173
37361,18,17,20161006183
37362,19,12,20161006193
37363,20,12,20161006203
37364,21,14,20161006213
37365,22,16,20161006223
37366,23,13,20161006233
37367,0,11,20161007003
37368,1,11,20161007013
37369,2,5,20161007023
37370,3,4,20161007033
37371,4,7,20161007043
37372,5,7,20161007053
37373,6,3,20161007063
37374,7,7,20161007073
37375,8,7,20161007083
37376,9,10,20161007093
37377,10,8,20161007103
37378,11,13,20161007113
37379,12,19,20161007123
37380,13,14,20161007133
37381,14,13,20161007143
37382,15,16,20161007153
37383,16,15,20161007163
37384,17,12,20161007173
37385,18,11,20161007183
37386,19,15,20161007193
37387,20,9,20161007203
37388,21,9,20161007213
37389,22,12,20161007223
37390,23,12,20161007233
37391,0,12,20161008003
37392,1,8,20161008013
37393,2,10,20161008023
37394,3,7,20161008033
37395,4,6,20161008043
37396,5,4,20161008053
37397,6,4,20161008063
37398,7,4,20161008073
37399,8,8,20161008083
37400,9,8,20161008093
37401,10,8,20161008103
37402,11,7,20161008113
37403,12,13,20161008123
37404,13,12,20161008133
37405,14,21,20161008143
37406,15,17,20161008153
37407,16,16,20161008163
37408,17,14,20161008173
37409,18,15,20161008183
37410,19,12,20161008193
37411,20,19,20161008203
37412,21,16,20161008213
37413,22,16,20161008223
37414,23,16,20161008233
37415,0,11,20161009003
37416,1,10,20161009013
37417,2,9,20161009023
37418,3,8,20161009033
37419,4,5,20161009043
37420,5,5,20161009053
37421,6,7,20161009063
37422,7,12,20161009073
37423,8,10,20161009083
37424,9,11,20161009093
37425,10,13,20161009103
37426,11,13,20161009113
37427,12,14,20161009123
37428,13,9,20161009133
37429,14,12,20161009143
37430,15,14,20161009153
37431,16,8,20161009163
37432,17,13,20161009173
37433,18,13,20161009183
37434,19,16,20161009193
37435,20,12,20161009203
37436,21,10,20161009213
37437,22,15,20161009223
37438,23,14,20161009233
37439,0,11,20161010003
37440,1,13,20161010013
37441,2,7,20161010023
37442,3,7,20161010033
37443,4,7,20161010043
37444,5,6,20161010053
37445,6,3,20161010063
37446,7,9,20161010073
37447,8,7,20161010083
37448,9,9,20161010093
37449,10,12,20161010103
37450,11,17,20161010113
37451,12,22,20161010123
37452,13,28,20161010133
37453,14,21,20161010143
37454,15,25,20161010153
37455,16,22,20161010163
37456,17,17,20161010173
37457,18,20,20161010183
37458,19,15,20161010193
37459,20,19,20161010203
37460,21,15,20161010213
37461,22,19,20161010223
37462,23,15,20161010233
37463,0,16,20161011003
37464,1,15,20161011013
37465,2,10,20161011023
37466,3,7,20161011033
37467,4,7,20161011043
37468,5,9,20161011053
37469,6,10,20161011063
37470,7,9,20161011073
37471,8,9,20161011083
37472,9,13,20161011093
37473,10,14,20161011103
37474,11,12,20161011113
37475,12,13,20161011123
37476,13,12,20161011133
37477,14,12,20161011143
37478,15,13,20161011153
37479,16,14,20161011163
37480,17,15,20161011173
37481,18,12,20161011183
37482,19,18,20161011193
37483,20,11,20161011203
37484,21,10,20161011213
37485,22,13,20161011223
37486,23,15,20161011233
37487,0,11,20161012003
37488,1,11,20161012013
37489,2,8,20161012023
37490,3,12,20161012033
37491,4,4,20161012043
37492,5,3,20161012053
37493,6,3,20161012063
37494,7,10,20161012073
37495,8,10,20161012083
37496,9,11,20161012093
37497,10,12,20161012103
37498,11,20,20161012113
37499,12,20,20161012123
37500,13,21,20161012133
37501,14,17,20161012143
37502,15,20,20161012153
37503,16,14,20161012163
37504,17,14,20161012173
37505,18,16,20161012183
37506,19,13,20161012193
37507,20,14,20161012203
37508,21,14,20161012213
37509,22,16,20161012223
37510,23,13,20161012233
37511,0,14,20161013003
37512,1,9,20161013013
37513,2,10,20161013023
37514,3,5,20161013033
37515,4,8,20161013043
37516,5,8,20161013053
37517,6,6,20161013063
37518,7,7,20161013073
37519,8,13,20161013083
37520,9,10,20161013093
37521,10,14,20161013103
37522,11,16,20161013113
37523,12,12,20161013123
37524,13,15,20161013133
37525,14,19,20161013143
37526,15,22,20161013153
37527,16,13,20161013163
37528,17,15,20161013173
37529,18,16,20161013183
37530,19,27,20161013193
37531,20,18,20161013203
37532,21,16,20161013213
37533,22,14,20161013223
37534,23,14,20161013233
37535,0,15,20161014003
37536,1,10,20161014013
37537,2,10,20161014023
37538,3,5,20161014033
37539,4,8,20161014043
37540,5,4,20161014053
37541,6,5,20161014063
37542,7,11,20161014073
37543,8,8,20161014083
37544,9,48,20161014093
37545,10,56,20161014103
37546,11,37,20161014113
37547,12,39,20161014123
37548,13,24,20161014133
37549,14,28,20161014143
37550,15,27,20161014153
37551,16,25,20161014163
37552,17,29,20161014173
37553,18,27,20161014183
37554,19,27,20161014193
37555,20,24,20161014203
37556,21,24,20161014213
37557,22,19,20161014223
37558,23,21,20161014233
37559,0,19,20161015003
37560,1,14,20161015013
37561,2,13,20161015023
37562,3,5,20161015033
37563,4,4,20161015043
37564,5,6,20161015053
37565,6,8,20161015063
37566,7,12,20161015073
37567,8,10,20161015083
37568,9,14,20161015093
37569,10,16,20161015103
37570,11,16,20161015113
37571,12,25,20161015123
37572,13,20,20161015133
37573,14,20,20161015143
37574,15,18,20161015153
37575,16,17,20161015163
37576,17,17,20161015173
37577,18,23,20161015183
37578,19,64,20161015193
37579,20,103,20161015203
37580,21,97,20161015213
37581,22,42,20161015223
37582,23,29,20161015233
37583,0,23,20161016003
37584,1,12,20161016013
37585,2,10,20161016023
37586,3,6,20161016033
37587,4,7,20161016043
37588,5,5,20161016053
37589,6,7,20161016063
37590,7,9,20161016073
37591,8,11,20161016083
37592,9,13,20161016093
37593,10,14,20161016103
37594,11,14,20161016113
37595,12,13,20161016123
37596,13,12,20161016133
37597,14,12,20161016143
37598,15,13,20161016153
37599,16,13,20161016163
37600,17,15,20161016173
37601,18,14,20161016183
37602,19,15,20161016193
37603,20,16,20161016203
37604,21,13,20161016213
37605,22,16,20161016223
37606,23,11,20161016233
37607,0,9,20161017003
37608,1,10,20161017013
37609,2,7,20161017023
37610,3,7,20161017033
37611,4,4,20161017043
37612,5,7,20161017053
37613,6,7,20161017063
37614,7,10,20161017073
37615,8,7,20161017083
37616,9,11,20161017093
37617,10,16,20161017103
37618,11,19,20161017113
37619,12,25,20161017123
37620,13,28,20161017133
37621,14,28,20161017143
37622,15,26,20161017153
37623,16,20,20161017163
37624,17,26,20161017173
37625,18,21,20161017183
37626,19,23,20161017193
37627,20,20,20161017203
37628,21,18,20161017213
37629,22,20,20161017223
37630,23,17,20161017233
37631,0,13,20161018003
37632,1,11,20161018013
37633,2,10,20161018023
37634,3,7,20161018033
37635,4,9,20161018043
37636,5,5,20161018053
37637,6,6,20161018063
37638,7,10,20161018073
37639,8,9,20161018083
37640,9,15,20161018093
37641,10,18,20161018103
37642,11,20,20161018113
37643,12,20,20161018123
37644,13,23,20161018133
37645,14,17,20161018143
37646,15,21,20161018153
37647,16,22,20161018163
37648,17,17,20161018173
37649,18,22,20161018183
37650,19,19,20161018193
37651,20,18,20161018203
37652,21,16,20161018213
37653,22,22,20161018223
37654,23,21,20161018233
37655,0,16,20161019003
37656,1,15,20161019013
37657,2,9,20161019023
37658,3,10,20161019033
37659,4,4,20161019043
37660,5,8,20161019053
37661,6,8,20161019063
37662,7,12,20161019073
37663,8,10,20161019083
37664,9,12,20161019093
37665,10,16,20161019103
37666,11,18,20161019113
37667,12,16,20161019123
37668,13,26,20161019133
37669,14,29,20161019143
37670,15,28,20161019153
37671,16,21,20161019163
37672,17,16,20161019173
37673,18,22,20161019183
37674,19,27,20161019193
37675,20,65,20161019203
37676,21,46,20161019213
37677,22,31,20161019223
37678,23,35,20161019233
37679,0,26,20161020003
37680,1,17,20161020013
37681,2,11,20161020023
37682,3,10,20161020033
37683,4,11,20161020043
37684,5,6,20161020053
37685,6,11,20161020063
37686,7,15,20161020073
37687,8,16,20161020083
37688,9,25,20161020093
37689,10,32,20161020103
37690,11,32,20161020113
37691,12,22,20161020123
37692,13,25,20161020133
37693,14,32,20161020143
37694,15,28,20161020153
37695,16,20,20161020163
37696,17,26,20161020173
37697,18,27,20161020183
37698,19,26,20161020193
37699,20,23,20161020203
37700,21,24,20161020213
37701,22,30,20161020223
37702,23,37,20161020233
37703,0,77,20161021003
37704,1,27,20161021013
37705,2,20,20161021023
37706,3,16,20161021033
37707,4,11,20161021043
37708,5,12,20161021053
37709,6,19,20161021063
37710,7,26,20161021073
37711,8,25,20161021083
37712,9,31,20161021093
37713,10,40,20161021103
37714,11,49,20161021113
37715,12,43,20161021123
37716,13,37,20161021133
37717,14,38,20161021143
37718,15,40,20161021153
37719,16,35,20161021163
37720,17,34,20161021173
37721,18,36,20161021183
37722,19,38,20161021193
37723,20,30,20161021203
37724,21,29,20161021213
37725,22,33,20161021223
37726,23,34,20161021233
37727,0,31,20161022003
37728,1,20,20161022013
37729,2,14,20161022023
37730,3,12,20161022033
37731,4,11,20161022043
37732,5,9,20161022053
37733,6,8,20161022063
37734,7,12,20161022073
37735,8,16,20161022083
37736,9,25,20161022093
37737,10,28,20161022103
37738,11,34,20161022113
37739,12,35,20161022123
37740,13,37,20161022133
37741,14,30,20161022143
37742,15,27,20161022153
37743,16,35,20161022163
37744,17,30,20161022173
37745,18,28,20161022183
37746,19,26,20161022193
37747,20,30,20161022203
37748,21,33,20161022213
37749,22,31,20161022223
37750,23,34,20161022233
37751,0,29,20161023003
37752,1,19,20161023013
37753,2,15,20161023023
37754,3,11,20161023033
37755,4,11,20161023043
37756,5,10,20161023053
37757,6,9,20161023063
37758,7,12,20161023073
37759,8,18,20161023083
37760,9,25,20161023093
37761,10,28,20161023103
37762,11,25,20161023113
37763,12,28,20161023123
37764,13,24,20161023133
37765,14,26,20161023143
37766,15,25,20161023153
37767,16,26,20161023163
37768,17,29,20161023173
37769,18,31,20161023183
37770,19,30,20161023193
37771,20,30,20161023203
37772,21,35,20161023213
37773,22,36,20161023223
37774,23,41,20161023233
37775,0,48,20161024003
37776,1,22,20161024013
37777,2,11,20161024023
37778,3,5,20161024033
37779,4,4,20161024043
37780,5,1,20161024053
37781,6,5,20161024063
37782,7,2,20161024073
37783,8,17,20161024083
37784,9,24,20161024093
37785,10,28,20161024103
37786,11,31,20161024113
37787,12,28,20161024123
37788,13,30,20161024133
37789,14,31,20161024143
37790,15,23,20161024153
37791,16,24,20161024163
37792,17,21,20161024173
37793,18,19,20161024183
37794,19,20,20161024193
37795,20,18,20161024203
37796,21,17,20161024213
37797,22,18,20161024223
37798,23,18,20161024233
37799,0,19,20161025003
37800,1,15,20161025013
37801,2,9,20161025023
37802,3,6,20161025033
37803,4,4,20161025043
37804,5,5,20161025053
37805,6,7,20161025063
37806,7,8,20161025073
37807,8,9,20161025083
37808,9,16,20161025093
37809,10,11,20161025103
37810,11,20,20161025113
37811,12,22,20161025123
37812,13,13,20161025133
37813,14,14,20161025143
37814,15,18,20161025153
37815,16,15,20161025163
37816,17,18,20161025173
37817,18,13,20161025183
37818,19,18,20161025193
37819,20,10,20161025203
37820,21,16,20161025213
37821,22,17,20161025223
37822,23,17,20161025233
37823,0,12,20161026003
37824,1,8,20161026013
37825,2,9,20161026023
37826,3,4,20161026033
37827,4,7,20161026043
37828,5,7,20161026053
37829,6,8,20161026063
37830,7,6,20161026073
37831,8,9,20161026083
37832,9,10,20161026093
37833,10,12,20161026103
37834,11,21,20161026113
37835,12,22,20161026123
37836,13,14,20161026133
37837,14,20,20161026143
37838,15,16,20161026153
37839,16,16,20161026163
37840,17,16,20161026173
37841,18,18,20161026183
37842,19,18,20161026193
37843,20,20,20161026203
37844,21,15,20161026213
37845,22,18,20161026223
37846,23,11,20161026233
37847,0,12,20161027003
37848,1,9,20161027013
37849,2,8,20161027023
37850,3,8,20161027033
37851,4,7,20161027043
37852,5,9,20161027053
37853,6,8,20161027063
37854,7,10,20161027073
37855,8,12,20161027083
37856,9,12,20161027093
37857,10,12,20161027103
37858,11,21,20161027113
37859,12,22,20161027123
37860,13,24,20161027133
37861,14,19,20161027143
37862,15,22,20161027153
37863,16,17,20161027163
37864,17,17,20161027173
37865,18,21,20161027183
37866,19,19,20161027193
37867,20,19,20161027203
37868,21,18,20161027213
37869,22,8,20161027223
37870,23,12,20161027233
37871,0,18,20161028003
37872,1,9,20161028013
37873,2,6,20161028023
37874,3,8,20161028033
37875,4,8,20161028043
37876,5,3,20161028053
37877,6,7,20161028063
37878,7,7,20161028073
37879,8,14,20161028083
37880,9,11,20161028093
37881,10,12,20161028103
37882,11,14,20161028113
37883,12,11,20161028123
37884,13,13,20161028133
37885,14,12,20161028143
37886,15,13,20161028153
37887,16,11,20161028163
37888,17,10,20161028173
37889,18,13,20161028183
37890,19,11,20161028193
37891,20,13,20161028203
37892,21,13,20161028213
37893,22,10,20161028223
37894,23,9,20161028233
37895,0,11,20161029003
37896,1,7,20161029013
37897,2,7,20161029023
37898,3,4,20161029033
37899,4,5,20161029043
37900,5,5,20161029053
37901,6,3,20161029063
37902,7,5,20161029073
37903,8,6,20161029083
37904,9,10,20161029093
37905,10,7,20161029103
37906,11,11,20161029113
37907,12,9,20161029123
37908,13,8,20161029133
37909,14,6,20161029143
37910,15,10,20161029153
37911,16,5,20161029163
37912,17,11,20161029173
37913,18,10,20161029183
37914,19,9,20161029193
37915,20,10,20161029203
37916,21,8,20161029213
37917,22,9,20161029223
37918,23,9,20161029233
37919,0,10,20161030003
37920,1,5,20161030013
37921,2,7,20161030023
37922,3,8,20161030033
37923,4,5,20161030043
37924,5,5,20161030053
37925,6,7,20161030063
37926,7,5,20161030073
37927,8,9,20161030083
37928,9,7,20161030093
37929,10,7,20161030103
37930,11,9,20161030113
37931,12,9,20161030123
37932,13,7,20161030133
37933,14,5,20161030143
37934,15,8,20161030153
37935,16,8,20161030163
37936,17,8,20161030173
37937,18,9,20161030183
37938,19,12,20161030193
37939,20,9,20161030203
37940,21,10,20161030213
37941,22,11,20161030223
37942,23,11,20161030233
37943,0,10,20161031003
37944,1,5,20161031013
37945,2,7,20161031023
37946,3,4,20161031033
37947,4,7,20161031043
37948,5,4,20161031053
37949,6,3,20161031063
37950,7,5,20161031073
37951,8,5,20161031083
37952,9,8,20161031093
37953,10,12,20161031103
37954,11,11,20161031113
37955,12,12,20161031123
37956,13,10,20161031133
37957,14,15,20161031143
37958,15,11,20161031153
37959,16,12,20161031163
37960,17,11,20161031173
37961,18,10,20161031183
37962,19,16,20161031193
37963,20,15,20161031203
37964,21,14,20161031213
37965,22,10,20161031223
37966,23,11,20161031233
37967,0,10,20161101003
37968,1,7,20161101013
37969,2,10,20161101023
37970,3,7,20161101033
37971,4,4,20161101043
37972,5,4,20161101053
37973,6,8,20161101063
37974,7,7,20161101073
37975,8,9,20161101083
37976,9,10,20161101093
37977,10,11,20161101103
37978,11,11,20161101113
37979,12,9,20161101123
37980,13,11,20161101133
37981,14,9,20161101143
37982,15,12,20161101153
37983,16,16,20161101163
37984,17,9,20161101173
37985,18,22,20161101183
37986,19,28,20161101193
37987,20,18,20161101203
37988,21,18,20161101213
37989,22,18,20161101223
37990,23,16,20161101233
37991,0,13,20161102003
37992,1,11,20161102013
37993,2,9,20161102023
37994,3,9,20161102033
37995,4,5,20161102043
37996,5,8,20161102053
37997,6,8,20161102063
37998,7,6,20161102073
37999,8,10,20161102083
38000,9,11,20161102093
38001,10,10,20161102103
38002,11,19,20161102113
38003,12,16,20161102123
38004,13,12,20161102133
38005,14,17,20161102143
38006,15,15,20161102153
38007,16,14,20161102163
38008,17,14,20161102173
38009,18,10,20161102183
38010,19,17,20161102193
38011,20,12,20161102203
38012,21,9,20161102213
38013,22,14,20161102223
38014,23,13,20161102233
38015,0,13,20161103003
38016,1,9,20161103013
38017,2,11,20161103023
38018,3,9,20161103033
38019,4,7,20161103043
38020,5,5,20161103053
38021,6,8,20161103063
38022,7,7,20161103073
38023,8,7,20161103083
38024,9,11,20161103093
38025,10,10,20161103103
38026,11,11,20161103113
38027,12,13,20161103123
38028,13,13,20161103133
38029,14,22,20161103143
38030,15,18,20161103153
38031,16,12,20161103163
38032,17,15,20161103173
38033,18,14,20161103183
38034,19,10,20161103193
38035,20,15,20161103203
38036,21,15,20161103213
38037,22,10,20161103223
38038,23,14,20161103233
38039,0,11,20161104003
38040,1,11,20161104013
38041,2,8,20161104023
38042,3,8,20161104033
38043,4,4,20161104043
38044,5,7,20161104053
38045,6,7,20161104063
38046,7,9,20161104073
38047,8,8,20161104083
38048,9,10,20161104093
38049,10,13,20161104103
38050,11,11,20161104113
38051,12,13,20161104123
38052,13,13,20161104133
38053,14,13,20161104143
38054,15,13,20161104153
38055,16,14,20161104163
38056,17,21,20161104173
38057,18,21,20161104183
38058,19,19,20161104193
38059,20,17,20161104203
38060,21,16,20161104213
38061,22,21,20161104223
38062,23,14,20161104233
38063,0,12,20161105003
38064,1,11,20161105013
38065,2,7,20161105023
38066,3,7,20161105033
38067,4,7,20161105043
38068,5,8,20161105053
38069,6,5,20161105063
38070,7,5,20161105073
38071,8,9,20161105083
38072,9,12,20161105093
38073,10,13,20161105103
38074,11,14,20161105113
38075,12,14,20161105123
38076,13,10,20161105133
38077,14,14,20161105143
38078,15,13,20161105153
38079,16,12,20161105163
38080,17,18,20161105173
38081,18,14,20161105183
38082,19,17,20161105193
38083,20,19,20161105203
38084,21,18,20161105213
38085,22,12,20161105223
38086,23,14,20161105233
38087,0,16,20161106003
38088,1,10,20161106013
38089,2,10,20161106023
38090,3,7,20161106033
38091,4,9,20161106043
38092,5,6,20161106053
38093,6,7,20161106063
38094,7,6,20161106073
38095,8,11,20161106083
38096,9,7,20161106093
38097,10,9,20161106103
38098,11,12,20161106113
38099,12,11,20161106123
38100,13,12,20161106133
38101,14,12,20161106143
38102,15,16,20161106153
38103,16,14,20161106163
38104,17,12,20161106173
38105,18,13,20161106183
38106,19,14,20161106193
38107,20,15,20161106203
38108,21,15,20161106213
38109,22,11,20161106223
38110,23,12,20161106233
38111,0,14,20161107003
38112,1,11,20161107013
38113,2,12,20161107023
38114,3,5,20161107033
38115,4,8,20161107043
